Insult,ID,Comment
0,1594,"""Been a while. Its because people would rather have the C's then the bandwagoned Heat."""
0,1595,"""Obviously you have never been there"""
0,1596,"""@Rushed a mi no me hagas la pelota,"""
1,1597,"""With every one of your comments that I read, I realize more and more just how batshit crazy you are."""
0,1598,"""Yum Yum Eat um up.... eaaaaaat em up!!"""
0,1599,"""I do not think for a moment they would be a contender in the west. &nbsp;Central, sure."""
0,1600,"""Yes, you are"""
1,1601,"""lil b drops mad shitty music because he wants you to sort thru it and find the good shit, lil b has some amazing songs, everything else he drops is just to piss of lil sensitive pussies like you"""
0,1602,"""F you, DEA. You and your useless war on drugs. Stick to prescription med fraud. At least lay off the weed, that shit is safer than alcohol."""
0,1603,"""I guarantee everything I say is the truth"""
1,1604,"""Pussy bitch take my fuking house off of your picture. I know it looks better than that nasty black ass you had up there but still"""
0,1605,"""Man why can't this be longer? They are fucking hilarious together. Loved this. Best ""interview"" so far for sure."""
0,1606,"""I suppose the fact that Halliburton was the only company qualified doesn't mean anything to you."""
0,1607,"""Fuck it - I'm out. I'll be on ESPN if anyone needs me."""
0,1608,"""Wish I had thought of that when mine were young. May try it know with my daughter and hold her clothes, jewelry and makeup hostage!"""
0,1609,"""Fuck you Google."""
0,1610,"""Only a moron would see things the way you do. You get alot more ""bang for you buck"" out of the military than food stamps."""
0,1611,"""Without changing medicare, it disappears into the well of insolvency...you do understand that don't you simple one?"""
0,1612,"""You're not the boss of CNN."""
1,1613,"""@justin_mia Perkins is a knucklehead"""
0,1614,"""@WetShoes incorrect. Matt Cooke would be suspended."""
1,1615,"""Look here, cunt. I hope you get raped by the devil. I hope you get cancer, and experience the most absurdly horrible pain a human being can feel. I hope Rick James slaps you right in the fuckdamn mouth. Then, after all of that. I'll walk right up to you, and shoot in the fucking throat.\\xc2\\xa0"""
0,1616,"""Radical Mormons never killed anyone, Obama's True religion, Muslim, has killed many... So you 666 people, he is here, he's in the White house.... Read your bible and learn..."""
0,1617,"""Always better than a limp dick burrito."""
0,1618,"""If that happens, they HelicpoterCoPilot will buy you a 6 pack, when you turn 21:)\n\nJust fucking with you TBONE, you know I love you. I'll Fed EX you a bottle of they Ketel 1 overnight"""
0,1619,"""s\xed lo predica el hermano rock you!"""
0,1620,"""The GOP has already lost this election because of all the focus on anti-gay and anti-abortion rhetoric.\\nThese are ugly divisive issues that cannot EVER be won.\\n\\nIf you can't beat a very unpopular president during bad economic times, who can you beat?\\n\\nTime to stop pandering to the shrinking social conservative Base and return the focus to taxes, national security, and job-creation proposals.\\n\\n"""
1,1621,"""You must be one of the dumb ones.\n\nHere, let me explain it to you... when you have an inflated catheter inside you, pulling it out WILL cause permanent injury. There is nothing for this man to ""get over"".\n\nHe's been damaged and needs to be made whole again. Pay the man.\n\nAnd YOU, you need to go out to your local dollar store and buy yourself a new brain, the one you have currently doesn't seem to be working."""
0,1622,"""fuck i keep talking to myself! i guess i need to get smart to before i can suck some DELICIOUS WHITE COCK"""
1,1623,"""holy sh yt, you are one du mb ph uck"""
0,1624,"""This week the Obama-funded solar company went belly up.\\n Energy Conversion Devices managed to blow $13.3 million in tax credits before filing for bankruptcy.\\n Reuters reported:\\n \\n\\nLightweight solar product maker Energy Conversion Devices Inc filed for bankruptcy protection on Tuesday, the latest in a string of solar companies that have collapsed in an industry shakeout.\\n \\nThe company, whose filing follows years of losses and months of public discussions with bondholders, said it would sell its United Solar Ovonic unit and other assets in bankruptcy.\\n \\nEnergy Conversion, whose solar laminate products are used for panels on rooftops and buildings, said it would continue to operate during the sale process.\\n \\nOf course\\xe2\\x80\\xa6 Democrats praised the company as one of his solar success stories before they tanked.\\n  Read more at Gateway pundit.."""
1,1625,"""LETS START BACK UP WITH THE LIBTURDZ AND TEAA TARD NAME CALLING"""
1,1626,"""You are a lying son of a bitch. \xa0Let's see you post some facts supporting your assertion."""
0,1627,"""Irresponsible Headline and Journalism. Sensationalism at it's best. I guess you guys will do anything to sell newspapers - even using misleading headlines.\xa0Please explain how is this a gift? It is an investment by our country."""
1,1628,"""Your absolutely right, there is no way of explaining it to a moron like you - go back to smokiung your crack, 8ss-hole!"""
1,1629,"""Hey right wing moron ""You Kidding Me"", you're the cutest little GOP whine baby on this forum."""
0,1630,"""Amazing....\n\nMountain out of a mole hill."""
0,1631,"""When the anc gets its house in order, 12th of neva!!!!! ha ha ha"""
0,1632,"""that sucks...plug in F550.....wake the fuck up\xa0\xa0 douch bags...i can see my new ramp truck having batterys in it....why dont you just put in a real large spring in it and wind it up just before you to on a tow...do you think we will run out of crude oil...i dont think so...the oil companys will just be making more money and the goverment is being controled by them...fuck heads!"""
0,1633,"""No you are not ""born"" craving something deviant, by definition. It\\'s a dumb argument. However, as I said, sick deviants have a right to do as they wish in their bedroom. But it is deviant, and abnormal, and they need to keep it out of everyone else\\'s face. All I am saying. Enough with the disgusting gay pride parades, etc.\\xc2\\xa0"""
0,1634,"""YES! THANK FUCKING GOD! (Not that he's injured or that he suffered a concussion, but because he's out of the No Way Out main event)"""
0,1635,"""pussy ass hole movie chatta ra pawan hit ivvaledani edo cinema gabbar singh chusi frustration lo inka medata hit istado ledo ani gs bagundi antunnaru movie worst panja 100% better annavaram 1000% better than gabbar singh"""
1,1636,"""Listen here you moron. Home schooling is better especially through a computer. I go to ecot though it may be my first and last year cause I'm a senior doesn't make me a social reject!!!! In fact my friends that I've made aren't social rejects either!!!! I'm getting better grades then I ever have in public school so stick that in your juice box and suck it Mr. I-Think-I-Know-It-All!!!!!"""
1,1637,"""Idiot is yr father!"""
1,1638,"""Not really. This man doesn't seem to do his homework, or doesn't check his articles, or simply doesn't know very much about history."""
0,1639,"""Flynn started two games in the NFL.  His other game was a very good game in a loss to NE.\\n\\n """
0,1640,"""The things I would do to her...."""
1,1641,"""AND YOU POSTAL, WERE HATCHED"""
0,1642,"""..........RON PAUL....is / was.....ALWAYS...for YEARS....BATSHIT CRAZY!!"""
0,1643,"""i was in littlehamton was mad but made a change to boring day at work."""
1,1644,"""as i say before, you are as\xa0gay as a 2 dollar bill."""
1,1645,"""Buddy you sound like a complete clown on here running your mouth"""
0,1646,"""b.ball_player28 - <b>Heat fans since 10'\nCeltics fans since 07'\nOKC fans since 11'\nSpurs fans since 1959\nBobcats fan since N/A</b>\n\nHow Old are you son?"""
0,1647,"""Would you also pay him for every penny JPM has earned under his watch??  Typical lib, just want to focus on a very small piece of the total picture."""
1,1648,"""Bush has been long gone. Don't you lib itur ds have anything be tter to cam pair Ba ry to??? If not then shut your Ob ummer hol e."""
1,1649,"""Hate that fucking asshole moron"""
1,1650,"""Ey bitch nigga ebos!\n if ur deymonds lil brother u betta shut yo mouth mothafucka!"""
0,1651,"""You may be many things but I doubt smart being is one of them. The details I referred to were  your ""Sun Profile"", not the story. No wonder the UK has gone wild. Perhaps you would be happier in a third world country!"""
0,1652,"""I didn't realize Pop has a weak eye..."""
1,1653,"""No shut up. Black people don't need to be 'approved of' or 'pretty enough' for the Korean people. Fuck that shit. I am SO sick of black fans thinking that way. Truth is most Korean people don't find dark skin beautiful. Period. They also stereotype us as criminals and slutty. It's not US that need to change to fit their ideals, THEY have to change their backwards ass\xa0ignorant\xa0racist way of thinking. So you can take your 'Michelle is not idol material' and shove it please."""
1,1654,"""Your syntax is pathetic.\\xc2\\xa0 And you are a cocksucking batshit motherfucker to boot."""
0,1655,"""@Lestatdelc@The_Godwhacker You're commenting using pure stereotypes and ignorance.  First of all Obama has surged thousand of troops into Afghanistan, killed US citizens without a trial and passed a law that would allow indefinite detention of US citizens.  Sounds like perpetual war to me.\\\\n\\\\n \\\\n\\\\nSecond of all, Ron Paul is for bringing all our troops home and closing all our foreign bases.  So, when you say he voted for perpetual war, your not looking at his legislative record.  Ron Paul is known as the most anti-war politician of either party.  So, next time you decide to write a comment, do some reading before you put your foot in your mouth because you've made yourself into a completely ignorant as.....   Uninformed people like yourself is the reason this country is such a mess.  You don't have the slightest idea of what you're saying. \\\\n\\\\n \\\\n\\\\nI ask, when will this wave of perpetual idiocy of voters who have the memory of a two year old and vote based on the latest campaign speeches and smears without checking a candidates legislative record?"""
